"AccountNumber","AccountType","Posted Date","Amount","Description","Check Number","Category","Balance","Note",""
"0001112223","CK",11/24/2022,($60.41),"DEBITCARD: Hardware Store","","Home",$22739.38,"",
"0001112223","CK",11/25/2022,($130.12),"DEBITCARD: Clothing Store","","Shopping",$22609.26,"",
"0001112223","CK",11/26/2022,($8.38),"DEBITCARD: Ride Share","","Auto & Transport",$22600.88,"",
"0001112223","CK",11/27/2022,($1012.49),"ACH:CREDIT CARD PAYMENT","","Credit Card",$21588.39,"",
"0001112223","CK",11/28/2022,($4.90),"DEBITCARD: Coffee Shop","","Food & Drink",$21583.49,"",
"0001112223","CK",11/28/2022,($39.37),"DEBITCARD: Gas Station","","Gas / Fuel",$21544.12,"",
"0001112223","CK",11/29/2022,($8.64),"DEBITCARD: Books","","Shopping",$21535.48,"",
"0001112223","CK",11/30/2022,($8.94),"DEBITCARD: Streaming Add-on","","Entertainment",$21526.54,"",
"0001112223","CK",11/30/2022,($54.55),"DEBITCARD: Pet Supplies","","Pets",$21471.99,"",
"0001112223","CK",12/1/2022,$3800.00,"ACH:VISTA TECH PAYROLL","","Misc. Income",$25271.99,"",
"0001112223","CK",12/1/2022,($2189.00),"ACH:Redwood Grove RENT","","Mortgage / Rent",$23082.99,"",
"0001112223","CK",12/1/2022,($245.00),"ACH:HEALTH INSURANCE","","Insurance",$22837.99,"",
"0001112223","CK",12/1/2022,($114.81),"DEBITCARD: Clothing Store","","Shopping",$22723.18,"",
"0001112223","CK",12/4/2022,($425.00),"ACH:AUTO LOAN PAYMENT","","Auto & Transport",$22298.18,"budgeteer:goal=Auto Loan Down-payment",
"0001112223","CK",12/6/2022,($79.99),"ACH:ISP INTERNET BILL","","Internet",$22218.19,"",
"0001112223","CK",12/6/2022,($24.72),"DEBITCARD: Ride Share","","Auto & Transport",$22193.47,"",
"0001112223","CK",12/7/2022,($39.99),"ACH:GYM MEMBERSHIP","","Health",$22153.48,"",
"0001112223","CK",12/8/2022,($14.67),"DEBITCARD: Pet Supplies","","Pets",$22138.81,"",
"0001112223","CK",12/8/2022,($13.92),"DEBITCARD: Ride Share","","Auto & Transport",$22124.89,"",
"0001112223","CK",12/8/2022,($52.51),"DEBITCARD: Clothing Store","","Shopping",$22072.38,"",
"0001112223","CK",12/9/2022,($40.22),"DEBITCARD: Pet Supplies","","Pets",$22032.16,"",
"0001112223","CK",12/10/2022,($19.99),"ACH:STREAMING SUBSCRIPTION","","Entertainment",$22012.17,"",
"0001112223","CK",12/10/2022,$432.39,"ACH:MOONLIGHT GIG","","Misc. Income",$22444.56,"Side work",
"0001112223","CK",12/10/2022,($28.61),"DEBITCARD: Hardware Store","","Home",$22415.95,"",
"0001112223","CK",12/11/2022,($68.00),"ACH:MOBILE PHONE","","Utilities",$22347.95,"",
"0001112223","CK",12/11/2022,($210.00),"ACH:STUDENT LOAN SERVICER","","Loans",$22137.95,"",
"0001112223","CK",12/11/2022,($186.06),"ACH:ELECTRIC BILL","","Utilities",$21951.89,"",
"0001112223","CK",12/11/2022,($22.51),"DEBITCARD: Books","","Shopping",$21929.38,"",
"0001112223","CK",12/12/2022,($32.37),"DEBITCARD: Pharmacy","","Health",$21897.01,"",
"0001112223","CK",12/13/2022,($45.60),"DEBITCARD: Restaurant","","Food & Drink",$21851.41,"",
"0001112223","CK",12/13/2022,($4.94),"DEBITCARD: Coffee Shop","","Food & Drink",$21846.47,"",
"0001112223","CK",12/14/2022,($18.13),"DEBITCARD: Hardware Store","","Home",$21828.34,"",
"0001112223","CK",12/14/2022,($110.10),"DEBITCARD: Clothing Store","","Shopping",$21718.24,"",
"0001112223","CK",12/15/2022,$3800.00,"ACH:VISTA TECH PAYROLL","","Misc. Income",$25518.24,"",
"0001112223","CK",12/15/2022,($750.00),"Web Branch:TFR TO SV 0001112223","","Transfer",$24768.24,"budgeteer:apply=savings",
"0001112223","CK",12/15/2022,($25.73),"DEBITCARD: Books","","Shopping",$24742.51,"",
"0001112223","CK",12/15/2022,($7.90),"DEBITCARD: Streaming Add-on","","Entertainment",$24734.61,"",
"0001112223","CK",12/16/2022,($43.80),"DEBITCARD: Pharmacy","","Health",$24690.81,"",
"0001112223","CK",12/16/2022,($8.93),"DEBITCARD: Pharmacy","","Health",$24681.88,"",
"0001112223","CK",12/16/2022,($5.66),"DEBITCARD: Coffee Shop","","Food & Drink",$24676.22,"",
"0001112223","CK",12/17/2022,($8.07),"DEBITCARD: Streaming Add-on","","Entertainment",$24668.15,"",
"0001112223","CK",12/18/2022,($71.04),"DEBITCARD: Clothing Store","","Shopping",$24597.11,"",
"0001112223","CK",12/19/2022,($61.92),"DEBITCARD: Gas Station","","Gas / Fuel",$24535.19,"",
"0001112223","CK",12/19/2022,($59.47),"DEBITCARD: Gas Station","","Gas / Fuel",$24475.72,"",
"0001112223","CK",12/20/2022,($44.11),"ACH:WATER BILL","","Utilities",$24431.61,"",
"0001112223","CK",12/20/2022,($59.06),"DEBITCARD: Hardware Store","","Home",$24372.55,"",
"0001112223","CK",12/20/2022,($63.56),"DEBITCARD: Hardware Store","","Home",$24308.99,"",
"0001112223","CK",12/21/2022,$480.27,"ACH:MOONLIGHT GIG","","Misc. Income",$24789.26,"Side work",
"0001112223","CK",12/21/2022,$5.32,"DIVIDEND PAYMENT","","Misc. Income",$24794.58,"",
"0001112223","CK",12/21/2022,($7.15),"DEBITCARD: Ride Share","","Auto & Transport",$24787.43,"",
"0001112223","CK",12/22/2022,($44.57),"DEBITCARD: Restaurant","","Food & Drink",$24742.86,"",
"0001112223","CK",12/22/2022,($65.72),"DEBITCARD: Event Tickets","","Entertainment",$24677.14,"",
"0001112223","CK",12/22/2022,($30.59),"DEBITCARD: Hardware Store","","Home",$24646.55,"",
"0001112223","CK",12/22/2022,($24.56),"DEBITCARD: Books","","Shopping",$24621.99,"",
"0001112223","CK",12/23/2022,($662.42),"ACH:CREDIT CARD PAYMENT","","Credit Card",$23959.57,"",
"0001112223","CK",12/23/2022,($426.06),"DEBITCARD: Gifts","","Gifts",$23533.51,"",
"0001112223","CK",12/23/2022,($34.54),"DEBITCARD: Restaurant","","Food & Drink",$23498.97,"",
"0001112223","CK",12/30/2022,($5.36),"DEBITCARD: Streaming Add-on","","Entertainment",$23493.61,"",
"0001112223","CK",12/30/2022,($6.33),"DEBITCARD: Streaming Add-on","","Entertainment",$23487.28,"",
"0001112223","CK",1/1/2023,$3800.00,"ACH:VISTA TECH PAYROLL","","Misc. Income",$27287.28,"",
"0001112223","CK",1/1/2023,($2189.00),"ACH:Redwood Grove RENT","","Mortgage / Rent",$25098.28,"",
"0001112223","CK",1/1/2023,($50.88),"DEBITCARD: Clothing Store","","Shopping",$25047.40,"",
"0001112223","CK",1/3/2023,($245.00),"ACH:HEALTH INSURANCE","","Insurance",$24802.40,"",
"0001112223","CK",1/3/2023,($11.50),"DEBITCARD: Streaming Add-on","","Entertainment",$24790.90,"",
"0001112223","CK",1/3/2023,($32.09),"DEBITCARD: Hardware Store","","Home",$24758.81,"",
"0001112223","CK",1/4/2023,($63.48),"DEBITCARD: Pharmacy","","Health",$24695.33,"",
"0001112223","CK",1/4/2023,($45.62),"DEBITCARD: Gas Station","","Gas / Fuel",$24649.71,"",
"0001112223","CK",1/5/2023,($131.25),"DEBITCARD: Grocery Store","","Groceries",$24518.46,"",
"0001112223","CK",1/6/2023,($425.00),"ACH:AUTO LOAN PAYMENT","","Auto & Transport",$24093.46,"budgeteer:goal=Auto Loan Down-payment",
"0001112223","CK",1/6/2023,($79.99),"ACH:ISP INTERNET BILL","","Internet",$24013.47,"",
"0001112223","CK",1/6/2023,($162.25),"DEBITCARD: Event Tickets","","Entertainment",$23851.22,"",
"0001112223","CK",1/6/2023,($142.13),"DEBITCARD: Event Tickets","","Entertainment",$23709.09,"",
"0001112223","CK",1/7/2023,($39.99),"ACH:GYM MEMBERSHIP","","Health",$23669.10,"",
"0001112223","CK",1/7/2023,($60.99),"DEBITCARD: Gas Station","","Gas / Fuel",$23608.11,"",
"0001112223","CK",1/8/2023,($65.99),"DEBITCARD: Clothing Store","","Shopping",$23542.12,"",
"0001112223","CK",1/9/2023,($19.99),"ACH:STREAMING SUBSCRIPTION","","Entertainment",$23522.13,"",
"0001112223","CK",1/9/2023,($68.00),"ACH:MOBILE PHONE","","Utilities",$23454.13,"",
"0001112223","CK",1/9/2023,($68.85),"DEBITCARD: Hardware Store","","Home",$23385.28,"",
"0001112223","CK",1/9/2023,($159.24),"DEBITCARD: Grocery Store","","Groceries",$23226.04,"",
"0001112223","CK",1/11/2023,$596.65,"ACH:MOONLIGHT GIG","","Misc. Income",$23822.69,"Side work",
"0001112223","CK",1/13/2023,($210.00),"ACH:STUDENT LOAN SERVICER","","Loans",$23612.69,"",
"0001112223","CK",1/14/2023,($52.37),"DEBITCARD: Pharmacy","","Health",$23560.32,"",
"0001112223","CK",1/15/2023,$3800.00,"ACH:VISTA TECH PAYROLL","","Misc. Income",$27360.32,"",
"0001112223","CK",1/15/2023,($161.56),"ACH:ELECTRIC BILL","","Utilities",$27198.76,"",
"0001112223","CK",1/15/2023,($45.55),"DEBITCARD: Clothing Store","","Shopping",$27153.21,"",
"0001112223","CK",1/15/2023,($9.90),"DEBITCARD: Streaming Add-on","","Entertainment",$27143.31,"",
"0001112223","CK",1/15/2023,($23.37),"DEBITCARD: Books","","Shopping",$27119.94,"",
"0001112223","CK",1/16/2023,($60.55),"DEBITCARD: Gas Station","","Gas / Fuel",$27059.39,"",
"0001112223","CK",1/17/2023,($750.00),"Web Branch:TFR TO SV 0001112223","","Transfer",$26309.39,"budgeteer:apply=savings",
"0001112223","CK",1/17/2023,($22.90),"DEBITCARD: Ride Share","","Auto & Transport",$26286.49,"",
"0001112223","CK",1/19/2023,($11.50),"DEBITCARD: Ride Share","","Auto & Transport",$26274.99,"",
"0001112223","CK",1/19/2023,($128.60),"DEBITCARD: Grocery Store","","Groceries",$26146.39,"",
"0001112223","CK",1/20/2023,($132.36),"DEBITCARD: Clothing Store","","Shopping",$26014.03,"",
"0001112223","CK",1/20/2023,($29.93),"DEBITCARD: Books","","Shopping",$25984.10,"",
"0001112223","CK",1/21/2023,($10.41),"DEBITCARD: Streaming Add-on","","Entertainment",$25973.69,"",
"0001112223","CK",1/21/2023,($116.25),"DEBITCARD: Grocery Store","","Groceries",$25857.44,"",
"0001112223","CK",1/24/2023,($40.26),"ACH:WATER BILL","","Utilities",$25817.18,"",
"0001112223","CK",1/24/2023,($44.79),"DEBITCARD: Gas Station","","Gas / Fuel",$25772.39,"",
"0001112223","CK",1/24/2023,($45.74),"DEBITCARD: Pet Supplies","","Pets",$25726.65,"",
"0001112223","CK",1/25/2023,($1512.35),"ACH:CREDIT CARD PAYMENT","","Credit Card",$24214.30,"",
"0001112223","CK",1/26/2023,$3.69,"DIVIDEND PAYMENT","","Misc. Income",$24217.99,"",
"0001112223","CK",1/26/2023,($21.69),"DEBITCARD: Ride Share","","Auto & Transport",$24196.30,"",
"0001112223","CK",1/27/2023,($98.39),"DEBITCARD: Grocery Store","","Groceries",$24097.91,"",
"0001112223","CK",1/27/2023,($8.42),"DEBITCARD: Pharmacy","","Health",$24089.49,"",
"0001112223","CK",1/28/2023,($13.46),"DEBITCARD: Pet Supplies","","Pets",$24076.03,"",
"0001112223","CK",1/28/2023,($211.26),"DEBITCARD: Event Tickets","","Entertainment",$23864.77,"",
"0001112223","CK",1/30/2023,($48.55),"DEBITCARD: Restaurant","","Food & Drink",$23816.22,"",
"0001112223","CK",1/31/2023,($32.03),"DEBITCARD: Books","","Shopping",$23784.19,"",
"0001112223","CK",1/31/2023,($26.96),"DEBITCARD: Hardware Store","","Home",$23757.23,"",
"0001112223","CK",2/1/2023,$3800.00,"ACH:VISTA TECH PAYROLL","","Misc. Income",$27557.23,"",
"0001112223","CK",2/1/2023,($2189.00),"ACH:Redwood Grove RENT","","Mortgage / Rent",$25368.23,"",
"0001112223","CK",2/1/2023,($245.00),"ACH:HEALTH INSURANCE","","Insurance",$25123.23,"",
"0001112223","CK",2/1/2023,($15.83),"DEBITCARD: Books","","Shopping",$25107.40,"",
"0001112223","CK",2/1/2023,($114.18),"DEBITCARD: Clothing Store","","Shopping",$24993.22,"",
"0001112223","CK",2/1/2023,($35.66),"DEBITCARD: Pet Supplies","","Pets",$24957.56,"",
"0001112223","CK",2/3/2023,($68.77),"DEBITCARD: Grocery Store","","Groceries",$24888.79,"",
"0001112223","CK",2/4/2023,($4.88),"DEBITCARD: Coffee Shop","","Food & Drink",$24883.91,"",
"0001112223","CK",2/5/2023,($425.00),"ACH:AUTO LOAN PAYMENT","","Auto & Transport",$24458.91,"budgeteer:goal=Auto Loan Down-payment",
"0001112223","CK",2/5/2023,($44.83),"DEBITCARD: Pharmacy","","Health",$24414.08,"",
"0001112223","CK",2/6/2023,($79.99),"ACH:ISP INTERNET BILL","","Internet",$24334.09,"",
"0001112223","CK",2/7/2023,($108.03),"DEBITCARD: Event Tickets","","Entertainment",$24226.06,"",
"0001112223","CK",2/8/2023,($39.99),"ACH:GYM MEMBERSHIP","","Health",$24186.07,"",
"0001112223","CK",2/8/2023,($19.99),"ACH:STREAMING SUBSCRIPTION","","Entertainment",$24166.08,"",
"0001112223","CK",2/8/2023,($3.44),"DEBITCARD: Coffee Shop","","Food & Drink",$24162.64,"",
"0001112223","CK",2/9/2023,($45.65),"DEBITCARD: Pet Supplies","","Pets",$24116.99,"",
"0001112223","CK",2/10/2023,($68.00),"ACH:MOBILE PHONE","","Utilities",$24048.99,"",
"0001112223","CK",2/10/2023,($48.32),"DEBITCARD: Gas Station","","Gas / Fuel",$24000.67,"",
"0001112223","CK",2/10/2023,($26.16),"DEBITCARD: Books","","Shopping",$23974.51,"",
"0001112223","CK",2/10/2023,($22.95),"DEBITCARD: Ride Share","","Auto & Transport",$23951.56,"",
"0001112223","CK",2/10/2023,($174.73),"DEBITCARD: Grocery Store","","Groceries",$23776.83,"",
"0001112223","CK",2/11/2023,($84.04),"DEBITCARD: Clothing Store","","Shopping",$23692.79,"",
"0001112223","CK",2/11/2023,($59.15),"DEBITCARD: Event Tickets","","Entertainment",$23633.64,"",
"0001112223","CK",2/12/2023,$760.90,"ACH:MOONLIGHT GIG","","Misc. Income",$24394.54,"Side work",
"0001112223","CK",2/12/2023,($29.91),"DEBITCARD: Pet Supplies","","Pets",$24364.63,"",
"0001112223","CK",2/13/2023,($210.00),"ACH:STUDENT LOAN SERVICER","","Loans",$24154.63,"",
"0001112223","CK",2/13/2023,($8.21),"DEBITCARD: Coffee Shop","","Food & Drink",$24146.42,"",
"0001112223","CK",2/13/2023,($62.06),"DEBITCARD: Clothing Store","","Shopping",$24084.36,"",
"0001112223","CK",2/13/2023,($152.89),"DEBITCARD: Grocery Store","","Groceries",$23931.47,"",
"0001112223","CK",2/14/2023,($177.06),"ACH:ELECTRIC BILL","","Utilities",$23754.41,"",
"0001112223","CK",2/14/2023,($12.88),"DEBITCARD: Ride Share","","Auto & Transport",$23741.53,"",
"0001112223","CK",2/15/2023,$3800.00,"ACH:VISTA TECH PAYROLL","","Misc. Income",$27541.53,"",
"0001112223","CK",2/15/2023,($39.00),"DEBITCARD: Restaurant","","Food & Drink",$27502.53,"",
"0001112223","CK",2/15/2023,($60.20),"DEBITCARD: Gas Station","","Gas / Fuel",$27442.33,"",
"0001112223","CK",2/17/2023,($750.00),"Web Branch:TFR TO SV 0001112223","","Transfer",$26692.33,"budgeteer:apply=savings",
"0001112223","CK",2/17/2023,($61.35),"DEBITCARD: Event Tickets","","Entertainment",$26630.98,"",
"0001112223","CK",2/19/2023,($23.19),"DEBITCARD: Books","","Shopping",$26607.79,"",
"0001112223","CK",2/20/2023,($188.02),"DEBITCARD: Grocery Store","","Groceries",$26419.77,"",
"0001112223","CK",2/20/2023,($48.00),"DEBITCARD: Gas Station","","Gas / Fuel",$26371.77,"",
"0001112223","CK",2/21/2023,($195.04),"DEBITCARD: Grocery Store","","Groceries",$26176.73,"",
"0001112223","CK",2/21/2023,($33.78),"DEBITCARD: Pet Supplies","","Pets",$26142.95,"",
"0001112223","CK",2/23/2023,($49.40),"ACH:WATER BILL","","Utilities",$26093.55,"",
"0001112223","CK",2/23/2023,($8.01),"DEBITCARD: Coffee Shop","","Food & Drink",$26085.54,"",
"0001112223","CK",2/24/2023,($22.19),"DEBITCARD: Books","","Shopping",$26063.35,"",
"0001112223","CK",2/26/2023,($68.21),"DEBITCARD: Gas Station","","Gas / Fuel",$25995.14,"",
"0001112223","CK",2/26/2023,($65.07),"DEBITCARD: Gas Station","","Gas / Fuel",$25930.07,"",
"0001112223","CK",2/27/2023,($1162.27),"ACH:CREDIT CARD PAYMENT","","Credit Card",$24767.80,"",
"0001112223","CK",2/27/2023,($10.49),"DEBITCARD: Books","","Shopping",$24757.31,"",
"0001112223","CK",2/28/2023,($5.45),"DEBITCARD: Streaming Add-on","","Entertainment",$24751.86,"",
"0001112223","CK",2/28/2023,($173.83),"DEBITCARD: Grocery Store","","Groceries",$24578.03,"",
"0001112223","CK",3/1/2023,$3800.00,"ACH:VISTA TECH PAYROLL","","Misc. Income",$28378.03,"",
"0001112223","CK",3/1/2023,($2189.00),"ACH:Redwood Grove RENT","","Mortgage / Rent",$26189.03,"",
"0001112223","CK",3/2/2023,($55.96),"DEBITCARD: Pharmacy","","Health",$26133.07,"",
"0001112223","CK",3/2/2023,($10.96),"DEBITCARD: Streaming Add-on","","Entertainment",$26122.11,"",
"0001112223","CK",3/3/2023,($245.00),"ACH:HEALTH INSURANCE","","Insurance",$25877.11,"",
"0001112223","CK",3/3/2023,($34.88),"DEBITCARD: Clothing Store","","Shopping",$25842.23,"",
"0001112223","CK",3/4/2023,($425.00),"ACH:AUTO LOAN PAYMENT","","Auto & Transport",$25417.23,"budgeteer:goal=Auto Loan Down-payment",
"0001112223","CK",3/4/2023,($61.86),"DEBITCARD: Restaurant","","Food & Drink",$25355.37,"",
"0001112223","CK",3/4/2023,($19.44),"DEBITCARD: Hardware Store","","Home",$25335.93,"",
"0001112223","CK",3/4/2023,($13.68),"DEBITCARD: Books","","Shopping",$25322.25,"",
"0001112223","CK",3/4/2023,($67.77),"DEBITCARD: Gas Station","","Gas / Fuel",$25254.48,"",
"0001112223","CK",3/5/2023,($32.98),"DEBITCARD: Books","","Shopping",$25221.50,"",
"0001112223","CK",3/6/2023,$925.16,"ACH:MOONLIGHT GIG","","Misc. Income",$26146.66,"Side work",
"0001112223","CK",3/6/2023,($36.04),"DEBITCARD: Pet Supplies","","Pets",$26110.62,"",
"0001112223","CK",3/6/2023,($17.87),"DEBITCARD: Pet Supplies","","Pets",$26092.75,"",
"0001112223","CK",3/6/2023,($49.07),"DEBITCARD: Event Tickets","","Entertainment",$26043.68,"",
"0001112223","CK",3/7/2023,($79.99),"ACH:ISP INTERNET BILL","","Internet",$25963.69,"",
"0001112223","CK",3/7/2023,($49.03),"DEBITCARD: Gas Station","","Gas / Fuel",$25914.66,"",
"0001112223","CK",3/7/2023,($36.03),"DEBITCARD: Restaurant","","Food & Drink",$25878.63,"",
"0001112223","CK",3/8/2023,($39.99),"ACH:GYM MEMBERSHIP","","Health",$25838.64,"",
"0001112223","CK",3/8/2023,($40.51),"DEBITCARD: Pet Supplies","","Pets",$25798.13,"",
"0001112223","CK",3/9/2023,($68.00),"ACH:MOBILE PHONE","","Utilities",$25730.13,"",
"0001112223","CK",3/9/2023,($11.65),"DEBITCARD: Pharmacy","","Health",$25718.48,"",
"0001112223","CK",3/10/2023,($19.99),"ACH:STREAMING SUBSCRIPTION","","Entertainment",$25698.49,"",
"0001112223","CK",3/10/2023,($11.14),"DEBITCARD: Books","","Shopping",$25687.35,"",
"0001112223","CK",3/10/2023,($66.89),"DEBITCARD: Clothing Store","","Shopping",$25620.46,"",
"0001112223","CK",3/10/2023,($10.34),"DEBITCARD: Streaming Add-on","","Entertainment",$25610.12,"",
"0001112223","CK",3/12/2023,($210.00),"ACH:STUDENT LOAN SERVICER","","Loans",$25400.12,"",
"0001112223","CK",3/12/2023,($67.11),"DEBITCARD: Gas Station","","Gas / Fuel",$25333.01,"",
"0001112223","CK",3/14/2023,($117.56),"ACH:ELECTRIC BILL","","Utilities",$25215.45,"",
"0001112223","CK",3/14/2023,($25.79),"DEBITCARD: Ride Share","","Auto & Transport",$25189.66,"",
"0001112223","CK",3/14/2023,($201.73),"DEBITCARD: Event Tickets","","Entertainment",$24987.93,"",
"0001112223","CK",3/14/2023,($5.66),"DEBITCARD: Streaming Add-on","","Entertainment",$24982.27,"",
"0001112223","CK",3/15/2023,$3800.00,"ACH:VISTA TECH PAYROLL","","Misc. Income",$28782.27,"",
"0001112223","CK",3/16/2023,($750.00),"Web Branch:TFR TO SV 0001112223","","Transfer",$28032.27,"budgeteer:apply=savings",
"0001112223","CK",3/17/2023,($145.25),"DEBITCARD: Event Tickets","","Entertainment",$27887.02,"",
"0001112223","CK",3/19/2023,($5.05),"DEBITCARD: Streaming Add-on","","Entertainment",$27881.97,"",
"0001112223","CK",3/19/2023,($14.09),"DEBITCARD: Restaurant","","Food & Drink",$27867.88,"",
"0001112223","CK",3/22/2023,($47.72),"DEBITCARD: Gas Station","","Gas / Fuel",$27820.16,"",
"0001112223","CK",3/23/2023,($45.55),"ACH:WATER BILL","","Utilities",$27774.61,"",
"0001112223","CK",3/23/2023,($812.20),"ACH:CREDIT CARD PAYMENT","","Credit Card",$26962.41,"",
"0001112223","CK",3/23/2023,($21.09),"DEBITCARD: Books","","Shopping",$26941.32,"",
"0001112223","CK",3/23/2023,($53.28),"DEBITCARD: Clothing Store","","Shopping",$26888.04,"",
"0001112223","CK",3/24/2023,($47.57),"DEBITCARD: Restaurant","","Food & Drink",$26840.47,"",
"0001112223","CK",3/26/2023,($10.55),"DEBITCARD: Ride Share","","Auto & Transport",$26829.92,"",
"0001112223","CK",3/28/2023,($11.15),"DEBITCARD: Streaming Add-on","","Entertainment",$26818.77,"",
"0001112223","CK",3/29/2023,($19.69),"DEBITCARD: Ride Share","","Auto & Transport",$26799.08,"",
"0001112223","CK",3/29/2023,($9.41),"DEBITCARD: Coffee Shop","","Food & Drink",$26789.67,"",
"0001112223","CK",3/30/2023,($42.04),"DEBITCARD: Hardware Store","","Home",$26747.63,"",
"0001112223","CK",3/31/2023,($35.20),"DEBITCARD: Restaurant","","Food & Drink",$26712.43,"",
"0001112223","CK",4/1/2023,$3800.00,"ACH:VISTA TECH PAYROLL","","Misc. Income",$30512.43,"",
"0001112223","CK",4/1/2023,($2189.00),"ACH:Redwood Grove RENT","","Mortgage / Rent",$28323.43,"",
"0001112223","CK",4/1/2023,($245.00),"ACH:HEALTH INSURANCE","","Insurance",$28078.43,"",
"0001112223","CK",4/1/2023,($76.21),"DEBITCARD: Gas Station","","Gas / Fuel",$28002.22,"",
"0001112223","CK",4/1/2023,($9.63),"DEBITCARD: Streaming Add-on","","Entertainment",$27992.59,"",
"0001112223","CK",4/1/2023,($8.41),"DEBITCARD: Coffee Shop","","Food & Drink",$27984.18,"",
"0001112223","CK",4/3/2023,($34.38),"DEBITCARD: Gas Station","","Gas / Fuel",$27949.80,"",
"0001112223","CK",4/3/2023,($27.94),"DEBITCARD: Restaurant","","Food & Drink",$27921.86,"",
"0001112223","CK",4/6/2023,($425.00),"ACH:AUTO LOAN PAYMENT","","Auto & Transport",$27496.86,"budgeteer:goal=Auto Loan Down-payment",
"0001112223","CK",4/6/2023,($72.68),"DEBITCARD: Gas Station","","Gas / Fuel",$27424.18,"",
"0001112223","CK",4/6/2023,($58.27),"DEBITCARD: Gas Station","","Gas / Fuel",$27365.91,"",
"0001112223","CK",4/6/2023,($41.21),"DEBITCARD: Pharmacy","","Health",$27324.70,"",
"0001112223","CK",4/7/2023,($79.99),"ACH:ISP INTERNET BILL","","Internet",$27244.71,"",
"0001112223","CK",4/7/2023,($6.75),"DEBITCARD: Streaming Add-on","","Entertainment",$27237.96,"",
"0001112223","CK",4/7/2023,($128.24),"DEBITCARD: Event Tickets","","Entertainment",$27109.72,"",
"0001112223","CK",4/9/2023,($39.99),"ACH:GYM MEMBERSHIP","","Health",$27069.73,"",
"0001112223","CK",4/9/2023,($19.99),"ACH:STREAMING SUBSCRIPTION","","Entertainment",$27049.74,"",
"0001112223","CK",4/10/2023,($68.00),"ACH:MOBILE PHONE","","Utilities",$26981.74,"",
"0001112223","CK",4/10/2023,$2364.19,"US TREASURY TAX REFUND","","Misc. Income",$29345.93,"",
"0001112223","CK",4/10/2023,($20.71),"DEBITCARD: Ride Share","","Auto & Transport",$29325.22,"",
"0001112223","CK",4/10/2023,($39.65),"DEBITCARD: Restaurant","","Food & Drink",$29285.57,"",
"0001112223","CK",4/11/2023,($210.00),"ACH:STUDENT LOAN SERVICER","","Loans",$29075.57,"",
"0001112223","CK",4/13/2023,($133.07),"ACH:ELECTRIC BILL","","Utilities",$28942.50,"",
"0001112223","CK",4/13/2023,($10.08),"DEBITCARD: Streaming Add-on","","Entertainment",$28932.42,"",
"0001112223","CK",4/13/2023,($31.25),"DEBITCARD: Pet Supplies","","Pets",$28901.17,"",
"0001112223","CK",4/14/2023,($843.39),"DEBITCARD: Medical Bill","","Health",$28057.78,"",
"0001112223","CK",4/15/2023,$3800.00,"ACH:VISTA TECH PAYROLL","","Misc. Income",$31857.78,"",
"0001112223","CK",4/15/2023,($7.51),"DEBITCARD: Streaming Add-on","","Entertainment",$31850.27,"",
"0001112223","CK",4/16/2023,($750.00),"Web Branch:TFR TO SV 0001112223","","Transfer",$31100.27,"budgeteer:apply=savings",
"0001112223","CK",4/16/2023,($15.59),"DEBITCARD: Books","","Shopping",$31084.68,"",
"0001112223","CK",4/16/2023,($47.17),"DEBITCARD: Pet Supplies","","Pets",$31037.51,"",
"0001112223","CK",4/16/2023,($8.29),"DEBITCARD: Streaming Add-on","","Entertainment",$31029.22,"",
"0001112223","CK",4/18/2023,($133.06),"DEBITCARD: Event Tickets","","Entertainment",$30896.16,"",
"0001112223","CK",4/18/2023,($15.50),"DEBITCARD: Ride Share","","Auto & Transport",$30880.66,"",
"0001112223","CK",4/18/2023,($16.38),"DEBITCARD: Pharmacy","","Health",$30864.28,"",
"0001112223","CK",4/19/2023,($391.47),"DEBITCARD: Travel Booking","","Travel",$30472.81,"",
"0001112223","CK",4/21/2023,$9.22,"DIVIDEND PAYMENT","","Misc. Income",$30482.03,"",
"0001112223","CK",4/22/2023,($41.70),"ACH:WATER BILL","","Utilities",$30440.33,"",
"0001112223","CK",4/23/2023,($46.20),"DEBITCARD: Restaurant","","Food & Drink",$30394.13,"",
"0001112223","CK",4/24/2023,($201.70),"DEBITCARD: Grocery Store","","Groceries",$30192.43,"",
"0001112223","CK",4/24/2023,($61.75),"DEBITCARD: Hardware Store","","Home",$30130.68,"",
"0001112223","CK",4/24/2023,($28.60),"DEBITCARD: Hardware Store","","Home",$30102.08,"",
"0001112223","CK",4/24/2023,($14.60),"DEBITCARD: Ride Share","","Auto & Transport",$30087.48,"",
"0001112223","CK",4/24/2023,($12.41),"DEBITCARD: Restaurant","","Food & Drink",$30075.07,"",
"0001112223","CK",4/25/2023,($1662.13),"ACH:CREDIT CARD PAYMENT","","Credit Card",$28412.94,"",
"0001112223","CK",4/26/2023,($43.74),"DEBITCARD: Pharmacy","","Health",$28369.20,"",
"0001112223","CK",4/26/2023,($49.50),"DEBITCARD: Gas Station","","Gas / Fuel",$28319.70,"",
"0001112223","CK",4/26/2023,($33.71),"DEBITCARD: Pet Supplies","","Pets",$28285.99,"",
"0001112223","CK",4/28/2023,($11.22),"DEBITCARD: Streaming Add-on","","Entertainment",$28274.77,"",
"0001112223","CK",4/28/2023,($52.73),"DEBITCARD: Clothing Store","","Shopping",$28222.04,"",
