"AccountNumber","AccountType","Posted Date","Amount","Description","Check Number","Category","Balance","Note",""
"0001112223","CK",1/12/2026,($42.76),"DEBITCARD: Restaurant","","Food & Drink",$22507.32,"Kids school event",
"0001112223","CK",1/13/2026,($65.83),"DEBITCARD: Clothing Store","","Shopping",$22441.49,"Over-the-counter meds",
"0001112223","CK",1/14/2026,($6.99),"DEBITCARD: Coffee Shop","","Food & Drink",$22434.50,"",
"0001112223","CK",1/15/2026,$3800.00,"ACH:VISTA TECH PAYROLL","","Misc. Income",$26234.50,"",
"0001112223","CK",1/16/2026,($350.00),"Web Branch:TFR TO SV 0001112223","","Transfer",$25884.50,"budgeteer:apply=savings; budgeteer:goal=Yearly Savings Goal 2026",
"0001112223","CK",1/16/2026,($96.59),"DEBITCARD: Grocery Store","","Groceries",$25787.91,"Over-the-counter meds",
"0001112223","CK",1/16/2026,($28.50),"DEBITCARD: Movies","","Entertainment",$25759.41,"",
"0001112223","CK",1/16/2026,($127.08),"DEBITCARD: Grocery Store","","Groceries",$25632.33,"Over-the-counter meds",
"0001112223","CK",1/16/2026,($16.83),"DEBITCARD: Pharmacy","","Health",$25615.50,"Over-the-counter meds",
"0001112223","CK",1/17/2026,($25.72),"DEBITCARD: Movies","","Entertainment",$25589.78,"Birthday gift",
"0001112223","CK",1/18/2026,$240.00,"ACH:MOONLIGHT GIG","","Misc. Income",$25829.78,"Side work",
"0001112223","CK",1/19/2026,($165.00),"ACH:AUTO INSURANCE","","Insurance",$25664.78,"",
"0001112223","CK",1/19/2026,($55.55),"DEBITCARD: Gas Station","","Gas / Fuel",$25609.23,"",
"0001112223","CK",1/19/2026,($33.92),"DEBITCARD: Pharmacy","","Health",$25575.31,"",
"0001112223","CK",1/20/2026,($48.27),"DEBITCARD: Clothing Store","","Shopping",$25527.04,"",
"0001112223","CK",1/21/2026,($45.47),"DEBITCARD: Gas Station","","Gas / Fuel",$25481.57,"",
"0001112223","CK",1/21/2026,($36.26),"DEBITCARD: Pharmacy","","Health",$25445.31,"",
"0001112223","CK",1/22/2026,($42.75),"ACH:WATER BILL","","Utilities",$25402.56,"",
"0001112223","CK",1/22/2026,($9.69),"DEBITCARD: Pharmacy","","Health",$25392.87,"Over-the-counter meds",
"0001112223","CK",1/23/2026,($108.20),"DEBITCARD: Grocery Store","","Groceries",$25284.67,"",
"0001112223","CK",1/24/2026,($21.31),"DEBITCARD: Pharmacy","","Health",$25263.36,"Reimbursable (submit receipt)",
"0001112223","CK",1/25/2026,($65.42),"DEBITCARD: Clothing Store","","Shopping",$25197.94,"Over-the-counter meds",
"0001112223","CK",1/28/2026,($5.88),"DEBITCARD: Coffee Shop","","Food & Drink",$25192.06,"",
