"AccountNumber","AccountType","Posted Date","Amount","Description","Check Number","Category","Balance","Note",""
"0001112223","CK",5/15/2023,($43.11),"DEBITCARD: Hardware Store","","Home",$31199.64,"",
"0001112223","CK",5/16/2023,($37.05),"DEBITCARD: Clothing Store","","Shopping",$31162.59,"",
"0001112223","CK",5/17/2023,($17.54),"DEBITCARD: Ride Share","","Auto & Transport",$31145.05,"",
"0001112223","CK",5/19/2023,($8.80),"DEBITCARD: Books","","Shopping",$31136.25,"",
"0001112223","CK",5/19/2023,($9.15),"DEBITCARD: Streaming Add-on","","Entertainment",$31127.10,"",
"0001112223","CK",5/21/2023,($50.85),"ACH:WATER BILL","","Utilities",$31076.25,"",
"0001112223","CK",5/23/2023,$4.23,"DIVIDEND PAYMENT","","Misc. Income",$31080.48,"",
"0001112223","CK",5/23/2023,($72.99),"DEBITCARD: Hardware Store","","Home",$31007.49,"",
"0001112223","CK",5/23/2023,($44.52),"DEBITCARD: Gas Station","","Gas / Fuel",$30962.97,"",
"0001112223","CK",5/24/2023,($207.76),"DEBITCARD: Grocery Store","","Groceries",$30755.21,"",
"0001112223","CK",5/26/2023,($1312.05),"ACH:CREDIT CARD PAYMENT","","Credit Card",$29443.16,"",
"0001112223","CK",5/26/2023,($195.84),"DEBITCARD: Grocery Store","","Groceries",$29247.32,"",
"0001112223","CK",5/27/2023,($196.61),"DEBITCARD: Grocery Store","","Groceries",$29050.71,"",
"0001112223","CK",5/27/2023,($141.90),"DEBITCARD: Grocery Store","","Groceries",$28908.81,"",
"0001112223","CK",5/29/2023,($11.42),"DEBITCARD: Streaming Add-on","","Entertainment",$28897.39,"",
"0001112223","CK",5/29/2023,($49.06),"DEBITCARD: Gas Station","","Gas / Fuel",$28848.33,"",
"0001112223","CK",5/29/2023,($117.33),"DEBITCARD: Clothing Store","","Shopping",$28731.00,"",
"0001112223","CK",5/29/2023,($64.99),"DEBITCARD: Gas Station","","Gas / Fuel",$28666.01,"",
"0001112223","CK",5/30/2023,($10.91),"DEBITCARD: Streaming Add-on","","Entertainment",$28655.10,"",
"0001112223","CK",5/30/2023,($29.01),"DEBITCARD: Pharmacy","","Health",$28626.09,"",
"0001112223","CK",5/30/2023,($55.02),"DEBITCARD: Event Tickets","","Entertainment",$28571.07,"",
"0001112223","CK",5/31/2023,($5.20),"DEBITCARD: Coffee Shop","","Food & Drink",$28565.87,"",
"0001112223","CK",6/1/2023,$3800.00,"ACH:VISTA TECH PAYROLL","","Misc. Income",$32365.87,"",
"0001112223","CK",6/1/2023,($2189.00),"ACH:Redwood Grove RENT","","Mortgage / Rent",$30176.87,"",
"0001112223","CK",6/1/2023,($245.00),"ACH:HEALTH INSURANCE","","Insurance",$29931.87,"",
"0001112223","CK",6/1/2023,($122.17),"DEBITCARD: Event Tickets","","Entertainment",$29809.70,"",
"0001112223","CK",6/3/2023,($27.08),"DEBITCARD: Ride Share","","Auto & Transport",$29782.62,"",
"0001112223","CK",6/4/2023,($45.76),"DEBITCARD: Restaurant","","Food & Drink",$29736.86,"",
"0001112223","CK",6/5/2023,($425.00),"ACH:AUTO LOAN PAYMENT","","Auto & Transport",$29311.86,"budgeteer:goal=Auto Loan Down-payment",
"0001112223","CK",6/5/2023,($9.92),"DEBITCARD: Streaming Add-on","","Entertainment",$29301.94,"",
"0001112223","CK",6/6/2023,($12.72),"DEBITCARD: Pharmacy","","Health",$29289.22,"",
"0001112223","CK",6/7/2023,($79.99),"ACH:ISP INTERNET BILL","","Internet",$29209.23,"",
"0001112223","CK",6/7/2023,($39.99),"ACH:GYM MEMBERSHIP","","Health",$29169.24,"",
"0001112223","CK",6/7/2023,($5.27),"DEBITCARD: Streaming Add-on","","Entertainment",$29163.97,"",
"0001112223","CK",6/8/2023,($19.99),"ACH:STREAMING SUBSCRIPTION","","Entertainment",$29143.98,"",
"0001112223","CK",6/8/2023,($7.30),"DEBITCARD: Streaming Add-on","","Entertainment",$29136.68,"",
"0001112223","CK",6/8/2023,($23.35),"DEBITCARD: Pet Supplies","","Pets",$29113.33,"",
"0001112223","CK",6/9/2023,($286.03),"DEBITCARD: Medical Bill","","Health",$28827.30,"",
"0001112223","CK",6/9/2023,($175.85),"DEBITCARD: Grocery Store","","Groceries",$28651.45,"",
"0001112223","CK",6/10/2023,($68.00),"ACH:MOBILE PHONE","","Utilities",$28583.45,"",
"0001112223","CK",6/10/2023,($51.03),"DEBITCARD: Gas Station","","Gas / Fuel",$28532.42,"",
"0001112223","CK",6/10/2023,($103.90),"DEBITCARD: Clothing Store","","Shopping",$28428.52,"",
"0001112223","CK",6/10/2023,($26.44),"DEBITCARD: Books","","Shopping",$28402.08,"",
"0001112223","CK",6/10/2023,($6.90),"DEBITCARD: Coffee Shop","","Food & Drink",$28395.18,"",
"0001112223","CK",6/10/2023,($39.89),"DEBITCARD: Pet Supplies","","Pets",$28355.29,"",
"0001112223","CK",6/11/2023,($179.07),"ACH:ELECTRIC BILL","","Utilities",$28176.22,"",
"0001112223","CK",6/12/2023,($210.00),"ACH:STUDENT LOAN SERVICER","","Loans",$27966.22,"",
"0001112223","CK",6/13/2023,($37.68),"DEBITCARD: Gas Station","","Gas / Fuel",$27928.54,"",
"0001112223","CK",6/14/2023,($6.08),"DEBITCARD: Streaming Add-on","","Entertainment",$27922.46,"",
"0001112223","CK",6/15/2023,$3800.00,"ACH:VISTA TECH PAYROLL","","Misc. Income",$31722.46,"",
"0001112223","CK",6/16/2023,($8.51),"DEBITCARD: Coffee Shop","","Food & Drink",$31713.95,"",
"0001112223","CK",6/16/2023,($24.19),"DEBITCARD: Ride Share","","Auto & Transport",$31689.76,"",
"0001112223","CK",6/17/2023,($750.00),"Web Branch:TFR TO SV 0001112223","","Transfer",$30939.76,"budgeteer:apply=savings",
"0001112223","CK",6/17/2023,($36.13),"DEBITCARD: Pet Supplies","","Pets",$30903.63,"",
"0001112223","CK",6/18/2023,($82.39),"DEBITCARD: Clothing Store","","Shopping",$30821.24,"",
"0001112223","CK",6/18/2023,($25.74),"DEBITCARD: Ride Share","","Auto & Transport",$30795.50,"",
"0001112223","CK",6/19/2023,($135.86),"DEBITCARD: Clothing Store","","Shopping",$30659.64,"",
"0001112223","CK",6/20/2023,($70.24),"DEBITCARD: Gas Station","","Gas / Fuel",$30589.40,"",
"0001112223","CK",6/21/2023,($47.00),"ACH:WATER BILL","","Utilities",$30542.40,"",
"0001112223","CK",6/21/2023,($40.60),"DEBITCARD: Pharmacy","","Health",$30501.80,"",
"0001112223","CK",6/22/2023,($19.13),"DEBITCARD: Ride Share","","Auto & Transport",$30482.67,"",
"0001112223","CK",6/22/2023,($34.52),"DEBITCARD: Gas Station","","Gas / Fuel",$30448.15,"",
"0001112223","CK",6/23/2023,($961.98),"ACH:CREDIT CARD PAYMENT","","Credit Card",$29486.17,"",
"0001112223","CK",6/23/2023,($36.48),"DEBITCARD: Pharmacy","","Health",$29449.69,"",
"0001112223","CK",6/23/2023,($7.19),"DEBITCARD: Ride Share","","Auto & Transport",$29442.50,"",
"0001112223","CK",6/23/2023,($37.68),"DEBITCARD: Pet Supplies","","Pets",$29404.82,"",
"0001112223","CK",6/24/2023,($23.56),"DEBITCARD: Books","","Shopping",$29381.26,"",
"0001112223","CK",6/24/2023,($4.71),"DEBITCARD: Coffee Shop","","Food & Drink",$29376.55,"",
"0001112223","CK",6/25/2023,($41.24),"DEBITCARD: Hardware Store","","Home",$29335.31,"",
"0001112223","CK",6/26/2023,($101.82),"DEBITCARD: Grocery Store","","Groceries",$29233.49,"",
"0001112223","CK",6/29/2023,($169.12),"DEBITCARD: Grocery Store","","Groceries",$29064.37,"",
"0001112223","CK",6/30/2023,($49.91),"DEBITCARD: Pharmacy","","Health",$29014.46,"",
"0001112223","CK",7/1/2023,$3800.00,"ACH:VISTA TECH PAYROLL","","Misc. Income",$32814.46,"",
"0001112223","CK",7/1/2023,($2189.00),"ACH:Redwood Grove RENT","","Mortgage / Rent",$30625.46,"",
"0001112223","CK",7/1/2023,($64.49),"DEBITCARD: Event Tickets","","Entertainment",$30560.97,"",
"0001112223","CK",7/1/2023,($70.78),"DEBITCARD: Hardware Store","","Home",$30490.19,"",
"0001112223","CK",7/2/2023,($245.00),"ACH:HEALTH INSURANCE","","Insurance",$30245.19,"",
"0001112223","CK",7/2/2023,($60.51),"DEBITCARD: Restaurant","","Food & Drink",$30184.68,"",
"0001112223","CK",7/2/2023,($8.28),"DEBITCARD: Coffee Shop","","Food & Drink",$30176.40,"",
"0001112223","CK",7/2/2023,($16.76),"DEBITCARD: Pet Supplies","","Pets",$30159.64,"",
"0001112223","CK",7/3/2023,($41.19),"DEBITCARD: Restaurant","","Food & Drink",$30118.45,"",
"0001112223","CK",7/4/2023,($425.00),"ACH:AUTO LOAN PAYMENT","","Auto & Transport",$29693.45,"budgeteer:goal=Auto Loan Down-payment",
"0001112223","CK",7/6/2023,($165.23),"DEBITCARD: Event Tickets","","Entertainment",$29528.22,"",
"0001112223","CK",7/7/2023,($79.99),"ACH:ISP INTERNET BILL","","Internet",$29448.23,"",
"0001112223","CK",7/7/2023,($39.99),"ACH:GYM MEMBERSHIP","","Health",$29408.24,"",
"0001112223","CK",7/8/2023,($55.36),"DEBITCARD: Event Tickets","","Entertainment",$29352.88,"",
"0001112223","CK",7/8/2023,($54.98),"DEBITCARD: Pharmacy","","Health",$29297.90,"",
"0001112223","CK",7/9/2023,($81.31),"DEBITCARD: Grocery Store","","Groceries",$29216.59,"",
"0001112223","CK",7/9/2023,($17.29),"DEBITCARD: Books","","Shopping",$29199.30,"",
"0001112223","CK",7/9/2023,($7.36),"DEBITCARD: Streaming Add-on","","Entertainment",$29191.94,"",
"0001112223","CK",7/10/2023,($19.99),"ACH:STREAMING SUBSCRIPTION","","Entertainment",$29171.95,"",
"0001112223","CK",7/10/2023,($5.64),"DEBITCARD: Streaming Add-on","","Entertainment",$29166.31,"",
"0001112223","CK",7/10/2023,($4.17),"DEBITCARD: Coffee Shop","","Food & Drink",$29162.14,"",
"0001112223","CK",7/10/2023,($9.07),"DEBITCARD: Ride Share","","Auto & Transport",$29153.07,"",
"0001112223","CK",7/11/2023,($68.00),"ACH:MOBILE PHONE","","Utilities",$29085.07,"",
"0001112223","CK",7/11/2023,($210.00),"ACH:STUDENT LOAN SERVICER","","Loans",$28875.07,"",
"0001112223","CK",7/11/2023,($5.73),"DEBITCARD: Coffee Shop","","Food & Drink",$28869.34,"",
"0001112223","CK",7/11/2023,($63.69),"DEBITCARD: Pharmacy","","Health",$28805.65,"",
"0001112223","CK",7/11/2023,($21.92),"DEBITCARD: Restaurant","","Food & Drink",$28783.73,"",
"0001112223","CK",7/13/2023,($70.64),"DEBITCARD: Grocery Store","","Groceries",$28713.09,"",
"0001112223","CK",7/14/2023,($5.41),"DEBITCARD: Streaming Add-on","","Entertainment",$28707.68,"",
"0001112223","CK",7/14/2023,($20.37),"DEBITCARD: Restaurant","","Food & Drink",$28687.31,"",
"0001112223","CK",7/15/2023,$3800.00,"ACH:VISTA TECH PAYROLL","","Misc. Income",$32487.31,"",
"0001112223","CK",7/15/2023,($194.57),"ACH:ELECTRIC BILL","","Utilities",$32292.74,"",
"0001112223","CK",7/16/2023,($29.94),"DEBITCARD: Hardware Store","","Home",$32262.80,"",
"0001112223","CK",7/17/2023,($750.00),"Web Branch:TFR TO SV 0001112223","","Transfer",$31512.80,"budgeteer:apply=savings",
"0001112223","CK",7/18/2023,($23.99),"DEBITCARD: Pharmacy","","Health",$31488.81,"",
"0001112223","CK",7/19/2023,($36.57),"DEBITCARD: Pet Supplies","","Pets",$31452.24,"",
"0001112223","CK",7/20/2023,($43.15),"ACH:WATER BILL","","Utilities",$31409.09,"",
"0001112223","CK",7/21/2023,($55.90),"DEBITCARD: Event Tickets","","Entertainment",$31353.19,"",
"0001112223","CK",7/21/2023,($86.45),"DEBITCARD: Event Tickets","","Entertainment",$31266.74,"",
"0001112223","CK",7/23/2023,($13.44),"DEBITCARD: Restaurant","","Food & Drink",$31253.30,"",
"0001112223","CK",7/25/2023,($1811.91),"ACH:CREDIT CARD PAYMENT","","Credit Card",$29441.39,"",
"0001112223","CK",7/25/2023,($65.82),"DEBITCARD: Event Tickets","","Entertainment",$29375.57,"",
"0001112223","CK",7/25/2023,($59.67),"DEBITCARD: Pharmacy","","Health",$29315.90,"",
"0001112223","CK",7/26/2023,($92.57),"DEBITCARD: Event Tickets","","Entertainment",$29223.33,"",
"0001112223","CK",7/27/2023,($170.34),"DEBITCARD: Grocery Store","","Groceries",$29052.99,"",
"0001112223","CK",7/27/2023,($11.76),"DEBITCARD: Books","","Shopping",$29041.23,"",
"0001112223","CK",7/28/2023,($62.39),"DEBITCARD: Clothing Store","","Shopping",$28978.84,"",
"0001112223","CK",7/28/2023,($69.92),"DEBITCARD: Gas Station","","Gas / Fuel",$28908.92,"",
"0001112223","CK",7/29/2023,($37.24),"DEBITCARD: Pet Supplies","","Pets",$28871.68,"",
"0001112223","CK",7/30/2023,($49.65),"DEBITCARD: Gas Station","","Gas / Fuel",$28822.03,"",
"0001112223","CK",8/1/2023,$3800.00,"ACH:VISTA TECH PAYROLL","","Misc. Income",$32622.03,"",
"0001112223","CK",8/1/2023,($2189.00),"ACH:Redwood Grove RENT","","Mortgage / Rent",$30433.03,"",
"0001112223","CK",8/1/2023,($245.00),"ACH:HEALTH INSURANCE","","Insurance",$30188.03,"",
"0001112223","CK",8/1/2023,($9.37),"DEBITCARD: Streaming Add-on","","Entertainment",$30178.66,"",
"0001112223","CK",8/2/2023,($47.47),"DEBITCARD: Gas Station","","Gas / Fuel",$30131.19,"",
"0001112223","CK",8/2/2023,($142.21),"DEBITCARD: Grocery Store","","Groceries",$29988.98,"",
"0001112223","CK",8/2/2023,($25.93),"DEBITCARD: Books","","Shopping",$29963.05,"",
"0001112223","CK",8/3/2023,($25.68),"DEBITCARD: Ride Share","","Auto & Transport",$29937.37,"",
"0001112223","CK",8/3/2023,($43.19),"DEBITCARD: Pharmacy","","Health",$29894.18,"",
"0001112223","CK",8/4/2023,($38.38),"DEBITCARD: Pet Supplies","","Pets",$29855.80,"",
"0001112223","CK",8/4/2023,($39.06),"DEBITCARD: Hardware Store","","Home",$29816.74,"",
"0001112223","CK",8/4/2023,($40.56),"DEBITCARD: Gas Station","","Gas / Fuel",$29776.18,"",
"0001112223","CK",8/5/2023,($157.06),"DEBITCARD: Event Tickets","","Entertainment",$29619.12,"",
"0001112223","CK",8/5/2023,($59.82),"DEBITCARD: Restaurant","","Food & Drink",$29559.30,"",
"0001112223","CK",8/5/2023,($8.22),"DEBITCARD: Streaming Add-on","","Entertainment",$29551.08,"",
"0001112223","CK",8/6/2023,($425.00),"ACH:AUTO LOAN PAYMENT","","Auto & Transport",$29126.08,"budgeteer:goal=Auto Loan Down-payment",
"0001112223","CK",8/6/2023,($6.67),"DEBITCARD: Coffee Shop","","Food & Drink",$29119.41,"",
"0001112223","CK",8/7/2023,($79.99),"ACH:ISP INTERNET BILL","","Internet",$29039.42,"",
"0001112223","CK",8/7/2023,($39.99),"ACH:GYM MEMBERSHIP","","Health",$28999.43,"",
"0001112223","CK",8/7/2023,($47.10),"DEBITCARD: Restaurant","","Food & Drink",$28952.33,"",
"0001112223","CK",8/9/2023,($19.99),"ACH:STREAMING SUBSCRIPTION","","Entertainment",$28932.34,"",
"0001112223","CK",8/9/2023,($68.00),"ACH:MOBILE PHONE","","Utilities",$28864.34,"",
"0001112223","CK",8/10/2023,($10.57),"DEBITCARD: Streaming Add-on","","Entertainment",$28853.77,"",
"0001112223","CK",8/10/2023,($103.84),"DEBITCARD: Clothing Store","","Shopping",$28749.93,"",
"0001112223","CK",8/11/2023,($210.00),"ACH:STUDENT LOAN SERVICER","","Loans",$28539.93,"",
"0001112223","CK",8/11/2023,$926.44,"ACH:MOONLIGHT GIG","","Misc. Income",$29466.37,"Side work",
"0001112223","CK",8/11/2023,($184.11),"DEBITCARD: Event Tickets","","Entertainment",$29282.26,"",
"0001112223","CK",8/11/2023,($8.99),"DEBITCARD: Coffee Shop","","Food & Drink",$29273.27,"",
"0001112223","CK",8/13/2023,($33.94),"DEBITCARD: Restaurant","","Food & Drink",$29239.33,"",
"0001112223","CK",8/14/2023,($210.07),"ACH:ELECTRIC BILL","","Utilities",$29029.26,"",
"0001112223","CK",8/15/2023,$3800.00,"ACH:VISTA TECH PAYROLL","","Misc. Income",$32829.26,"",
"0001112223","CK",8/15/2023,($7.71),"DEBITCARD: Streaming Add-on","","Entertainment",$32821.55,"",
"0001112223","CK",8/16/2023,($750.00),"Web Branch:TFR TO SV 0001112223","","Transfer",$32071.55,"budgeteer:apply=savings",
"0001112223","CK",8/17/2023,($9.05),"DEBITCARD: Streaming Add-on","","Entertainment",$32062.50,"",
"0001112223","CK",8/18/2023,($26.16),"DEBITCARD: Books","","Shopping",$32036.34,"",
"0001112223","CK",8/19/2023,($20.33),"DEBITCARD: Ride Share","","Auto & Transport",$32016.01,"",
"0001112223","CK",8/24/2023,($39.30),"ACH:WATER BILL","","Utilities",$31976.71,"",
"0001112223","CK",8/24/2023,($20.48),"DEBITCARD: Books","","Shopping",$31956.23,"",
"0001112223","CK",8/24/2023,($7.23),"DEBITCARD: Coffee Shop","","Food & Drink",$31949.00,"",
"0001112223","CK",8/25/2023,($35.45),"DEBITCARD: Gas Station","","Gas / Fuel",$31913.55,"",
"0001112223","CK",8/25/2023,($44.45),"DEBITCARD: Gas Station","","Gas / Fuel",$31869.10,"",
"0001112223","CK",8/25/2023,($28.47),"DEBITCARD: Pet Supplies","","Pets",$31840.63,"",
"0001112223","CK",8/26/2023,($1461.83),"ACH:CREDIT CARD PAYMENT","","Credit Card",$30378.80,"",
"0001112223","CK",8/26/2023,($8.47),"DEBITCARD: Coffee Shop","","Food & Drink",$30370.33,"",
"0001112223","CK",8/27/2023,($66.40),"DEBITCARD: Event Tickets","","Entertainment",$30303.93,"",
"0001112223","CK",8/27/2023,($63.60),"DEBITCARD: Pharmacy","","Health",$30240.33,"",
"0001112223","CK",8/27/2023,($15.23),"DEBITCARD: Ride Share","","Auto & Transport",$30225.10,"",
"0001112223","CK",8/29/2023,($64.45),"DEBITCARD: Gas Station","","Gas / Fuel",$30160.65,"",
"0001112223","CK",8/29/2023,($10.24),"DEBITCARD: Coffee Shop","","Food & Drink",$30150.41,"",
"0001112223","CK",8/30/2023,($9.45),"DEBITCARD: Pharmacy","","Health",$30140.96,"",
"0001112223","CK",9/1/2023,$3800.00,"ACH:VISTA TECH PAYROLL","","Misc. Income",$33940.96,"",
"0001112223","CK",9/1/2023,($2189.00),"ACH:Redwood Grove RENT","","Mortgage / Rent",$31751.96,"",
"0001112223","CK",9/1/2023,($9.36),"DEBITCARD: Coffee Shop","","Food & Drink",$31742.60,"",
"0001112223","CK",9/2/2023,($245.00),"ACH:HEALTH INSURANCE","","Insurance",$31497.60,"",
"0001112223","CK",9/2/2023,($39.21),"DEBITCARD: Gas Station","","Gas / Fuel",$31458.39,"",
"0001112223","CK",9/3/2023,($59.42),"DEBITCARD: Gas Station","","Gas / Fuel",$31398.97,"",
"0001112223","CK",9/5/2023,($425.00),"ACH:AUTO LOAN PAYMENT","","Auto & Transport",$30973.97,"budgeteer:goal=Auto Loan Down-payment",
"0001112223","CK",9/6/2023,$270.69,"ACH:MOONLIGHT GIG","","Misc. Income",$31244.66,"Side work",
"0001112223","CK",9/6/2023,($30.71),"DEBITCARD: Pet Supplies","","Pets",$31213.95,"",
"0001112223","CK",9/7/2023,($79.99),"ACH:ISP INTERNET BILL","","Internet",$31133.96,"",
"0001112223","CK",9/7/2023,($53.09),"DEBITCARD: Pharmacy","","Health",$31080.87,"",
"0001112223","CK",9/7/2023,($16.57),"DEBITCARD: Books","","Shopping",$31064.30,"",
"0001112223","CK",9/8/2023,($39.99),"ACH:GYM MEMBERSHIP","","Health",$31024.31,"",
"0001112223","CK",9/8/2023,($19.99),"ACH:STREAMING SUBSCRIPTION","","Entertainment",$31004.32,"",
"0001112223","CK",9/9/2023,($59.32),"DEBITCARD: Clothing Store","","Shopping",$30945.00,"",
"0001112223","CK",9/10/2023,($199.32),"DEBITCARD: Event Tickets","","Entertainment",$30745.68,"",
"0001112223","CK",9/11/2023,($68.00),"ACH:MOBILE PHONE","","Utilities",$30677.68,"",
"0001112223","CK",9/11/2023,($52.09),"DEBITCARD: Gas Station","","Gas / Fuel",$30625.59,"",
"0001112223","CK",9/11/2023,($109.63),"DEBITCARD: Clothing Store","","Shopping",$30515.96,"",
"0001112223","CK",9/12/2023,($19.60),"DEBITCARD: Ride Share","","Auto & Transport",$30496.36,"",
"0001112223","CK",9/12/2023,($23.64),"DEBITCARD: Books","","Shopping",$30472.72,"",
"0001112223","CK",9/12/2023,($13.44),"DEBITCARD: Books","","Shopping",$30459.28,"",
"0001112223","CK",9/13/2023,($210.00),"ACH:STUDENT LOAN SERVICER","","Loans",$30249.28,"",
"0001112223","CK",9/13/2023,($185.58),"ACH:ELECTRIC BILL","","Utilities",$30063.70,"",
"0001112223","CK",9/14/2023,($5.43),"DEBITCARD: Streaming Add-on","","Entertainment",$30058.27,"",
"0001112223","CK",9/15/2023,$3800.00,"ACH:VISTA TECH PAYROLL","","Misc. Income",$33858.27,"",
"0001112223","CK",9/15/2023,($69.22),"DEBITCARD: Gas Station","","Gas / Fuel",$33789.05,"",
"0001112223","CK",9/16/2023,($750.00),"Web Branch:TFR TO SV 0001112223","","Transfer",$33039.05,"budgeteer:apply=savings",
"0001112223","CK",9/16/2023,($53.21),"DEBITCARD: Hardware Store","","Home",$32985.84,"",
"0001112223","CK",9/17/2023,($53.40),"DEBITCARD: Restaurant","","Food & Drink",$32932.44,"",
"0001112223","CK",9/17/2023,($18.54),"DEBITCARD: Ride Share","","Auto & Transport",$32913.90,"",
"0001112223","CK",9/17/2023,($11.63),"DEBITCARD: Pharmacy","","Health",$32902.27,"",
"0001112223","CK",9/18/2023,($130.28),"DEBITCARD: Event Tickets","","Entertainment",$32771.99,"",
"0001112223","CK",9/18/2023,($20.99),"DEBITCARD: Pet Supplies","","Pets",$32751.00,"",
"0001112223","CK",9/18/2023,($89.66),"DEBITCARD: Grocery Store","","Groceries",$32661.34,"",
"0001112223","CK",9/18/2023,($61.67),"DEBITCARD: Grocery Store","","Groceries",$32599.67,"",
"0001112223","CK",9/19/2023,($58.96),"DEBITCARD: Restaurant","","Food & Drink",$32540.71,"",
"0001112223","CK",9/21/2023,($35.01),"DEBITCARD: Hardware Store","","Home",$32505.70,"",
"0001112223","CK",9/22/2023,($10.10),"DEBITCARD: Books","","Shopping",$32495.60,"",
"0001112223","CK",9/23/2023,($1111.76),"ACH:CREDIT CARD PAYMENT","","Credit Card",$31383.84,"",
"0001112223","CK",9/23/2023,($14.71),"DEBITCARD: Books","","Shopping",$31369.13,"",
"0001112223","CK",9/24/2023,($48.45),"ACH:WATER BILL","","Utilities",$31320.68,"",
"0001112223","CK",9/24/2023,$11.26,"DIVIDEND PAYMENT","","Misc. Income",$31331.94,"",
"0001112223","CK",9/24/2023,($21.45),"DEBITCARD: Pet Supplies","","Pets",$31310.49,"",
"0001112223","CK",9/25/2023,($57.49),"DEBITCARD: Pharmacy","","Health",$31253.00,"",
"0001112223","CK",9/26/2023,($18.76),"DEBITCARD: Pharmacy","","Health",$31234.24,"",
"0001112223","CK",9/26/2023,($34.35),"DEBITCARD: Pet Supplies","","Pets",$31199.89,"",
"0001112223","CK",9/27/2023,($162.78),"DEBITCARD: Event Tickets","","Entertainment",$31037.11,"",
"0001112223","CK",9/28/2023,($43.76),"DEBITCARD: Pharmacy","","Health",$30993.35,"",
"0001112223","CK",9/29/2023,($51.86),"DEBITCARD: Gas Station","","Gas / Fuel",$30941.49,"",
"0001112223","CK",10/1/2023,$3800.00,"ACH:VISTA TECH PAYROLL","","Misc. Income",$34741.49,"",
"0001112223","CK",10/1/2023,($2189.00),"ACH:Redwood Grove RENT","","Mortgage / Rent",$32552.49,"",
"0001112223","CK",10/2/2023,($48.97),"DEBITCARD: Restaurant","","Food & Drink",$32503.52,"",
"0001112223","CK",10/2/2023,($43.41),"DEBITCARD: Gas Station","","Gas / Fuel",$32460.11,"",
"0001112223","CK",10/3/2023,($245.00),"ACH:HEALTH INSURANCE","","Insurance",$32215.11,"",
"0001112223","CK",10/3/2023,($157.03),"DEBITCARD: Event Tickets","","Entertainment",$32058.08,"",
"0001112223","CK",10/4/2023,($425.00),"ACH:AUTO LOAN PAYMENT","","Auto & Transport",$31633.08,"budgeteer:goal=Auto Loan Down-payment",
"0001112223","CK",10/4/2023,($8.89),"DEBITCARD: Streaming Add-on","","Entertainment",$31624.19,"",
"0001112223","CK",10/6/2023,($21.32),"DEBITCARD: Books","","Shopping",$31602.87,"",
"0001112223","CK",10/7/2023,($79.99),"ACH:ISP INTERNET BILL","","Internet",$31522.88,"",
"0001112223","CK",10/7/2023,$434.95,"ACH:MOONLIGHT GIG","","Misc. Income",$31957.83,"Side work",
"0001112223","CK",10/7/2023,($10.32),"DEBITCARD: Streaming Add-on","","Entertainment",$31947.51,"",
"0001112223","CK",10/8/2023,($39.99),"ACH:GYM MEMBERSHIP","","Health",$31907.52,"",
"0001112223","CK",10/8/2023,($44.46),"DEBITCARD: Pharmacy","","Health",$31863.06,"",
"0001112223","CK",10/9/2023,($68.00),"ACH:MOBILE PHONE","","Utilities",$31795.06,"",
"0001112223","CK",10/9/2023,($30.53),"DEBITCARD: Gas Station","","Gas / Fuel",$31764.53,"",
"0001112223","CK",10/9/2023,($39.54),"DEBITCARD: Gas Station","","Gas / Fuel",$31724.99,"",
"0001112223","CK",10/10/2023,($19.99),"ACH:STREAMING SUBSCRIPTION","","Entertainment",$31705.00,"",
"0001112223","CK",10/10/2023,($51.39),"DEBITCARD: Gas Station","","Gas / Fuel",$31653.61,"",
"0001112223","CK",10/10/2023,($13.91),"DEBITCARD: Ride Share","","Auto & Transport",$31639.70,"",
"0001112223","CK",10/10/2023,($212.19),"DEBITCARD: Event Tickets","","Entertainment",$31427.51,"",
"0001112223","CK",10/11/2023,($55.54),"DEBITCARD: Gas Station","","Gas / Fuel",$31371.97,"",
"0001112223","CK",10/12/2023,($210.00),"ACH:STUDENT LOAN SERVICER","","Loans",$31161.97,"",
"0001112223","CK",10/12/2023,($146.08),"ACH:ELECTRIC BILL","","Utilities",$31015.89,"",
"0001112223","CK",10/12/2023,($18.79),"DEBITCARD: Ride Share","","Auto & Transport",$30997.10,"",
"0001112223","CK",10/13/2023,($115.03),"DEBITCARD: Grocery Store","","Groceries",$30882.07,"",
"0001112223","CK",10/13/2023,($49.14),"DEBITCARD: Restaurant","","Food & Drink",$30832.93,"",
"0001112223","CK",10/15/2023,$3800.00,"ACH:VISTA TECH PAYROLL","","Misc. Income",$34632.93,"",
"0001112223","CK",10/15/2023,($750.00),"Web Branch:TFR TO SV 0001112223","","Transfer",$33882.93,"budgeteer:apply=savings",
"0001112223","CK",10/15/2023,($37.44),"DEBITCARD: Hardware Store","","Home",$33845.49,"",
"0001112223","CK",10/17/2023,($10.91),"DEBITCARD: Streaming Add-on","","Entertainment",$33834.58,"",
"0001112223","CK",10/17/2023,($17.11),"DEBITCARD: Pet Supplies","","Pets",$33817.47,"",
"0001112223","CK",10/17/2023,($30.35),"DEBITCARD: Books","","Shopping",$33787.12,"",
"0001112223","CK",10/17/2023,($23.47),"DEBITCARD: Pet Supplies","","Pets",$33763.65,"",
"0001112223","CK",10/19/2023,$411.29,"ACH:MOONLIGHT GIG","","Misc. Income",$34174.94,"Side work",
"0001112223","CK",10/19/2023,($29.45),"DEBITCARD: Hardware Store","","Home",$34145.49,"",
"0001112223","CK",10/20/2023,($23.38),"DEBITCARD: Pet Supplies","","Pets",$34122.11,"",
